date,open,close,high,low,p_n_l
2023-05-02,28196.74157511,28652.73580151,28916.7376,27789.02644055,1.32688699
2023-05-01,29261.54640778,28277.52500001,29463.10744162,27714.39582012,-4.2851596
2023-04-30,29152.10165751,29543.51162362,29905.0,28958.08596387,0.65057353
2023-04-29,29362.60201412,29352.55169137,29623.91560562,28837.66492855,-0.23651682
2023-04-28,29395.51663914,29422.14,29714.37051037,28810.75371648,0.0905694599999999
2023-04-27,28419.68549137,29395.51663914,29791.0,28018.10717763,3.43364513
2023-04-26,28319.99999999,28419.68549137,29904.9996,27047.84,0.35199679
2023-04-25,27408.593048,28319.99999999,28320.0,26990.00000004,3.38160888
2023-04-24,27468.3503545,27393.65377137,28053.2065935,27079.92896225,-0.07266122
2023-04-23,27802.19364975,27413.57280687,27810.44309701,27409.418,-1.4270549
2023-04-22,27382.5595012,27810.44309701,27810.44309701,27109.8073155,1.52077527
2023-04-21,28348.83199998,27393.84428783,28439.76652687,27163.0,-3.36870215
2023-04-20,28637.58113943,28348.832,29289.99299999,28044.8902,-2.2454069
2023-04-19,30136.97834676,28999.99999999,30433.9998,28556.0,-4.01018909
2023-04-18,29547.11200133,30211.53987476,30432.80730025,29206.26393596,2.22398231
2023-04-17,30105.54581616,29554.2583971,30369.05679997,29263.20783728,-2.68298883
2023-04-16,30177.5009814,30369.05679997,30498.07246562,29892.39435,0.67387495
2023-04-15,30175.78038,30165.77718408,30675.9998,29895.51181833,-0.11903343
2023-04-14,30299.8,30201.72733645,30920.0,29894.51848338,-0.32367429
2023-04-13,30031.535,30299.8,30427.78884137,29631.78989519,0.89327768
2023-04-12,30287.22159283,30031.535,30446.08619914,29545.18504476,-0.0727279
2023-04-11,28919.97333193,30053.39220001,30315.0,28534.18294531,1.42447327
2023-04-10,28163.19400002,29631.30222158,29631.30802186,28035.89994,5.212861230000001
2023-04-09,27867.90232226,28163.19400001,28440.0,27672.44615533,0.25670324
2023-04-08,27841.83207012,28091.08328003,28277.965,27672.00000004,0.89523997
2023-04-07,27942.88100001,27841.83207012,28349.9998,27784.0,-1.39770859
2023-04-06,28120.0,28236.496,28399.43180284,27563.35047114,0.40008107
2023-04-05,28243.97643075,28123.97729036,29218.9998,27773.00320064,-0.26531918
2023-04-04,27632.1602,28198.79410087,28342.96392904,27381.48228147,1.43451188
2023-04-03,27899.96736011,27799.99979997,28355.0,27300.0,-0.84936365
2023-04-02,28268.40978988,28038.14561687,28580.33357537,27788.64339999,-1.75428072
2023-04-01,28266.36688001,28538.79621646,28710.86030612,28133.0945,0.96379325
2023-03-31,27988.44383032,28266.36688001,28645.59674075,27582.88460862,0.49009564
2023-03-30,28357.4008354,28128.51027662,28796.204707,27742.67726,0.07450839
