date,btc_price,btc_pnl,eth_price,eth_pnl,signal,return,cumulative_returns,track_return
2023-01-06 15:00:00,16834.2,0.5447052499552095,1262.89,1.156634226440791,,-0.6824360415520775,0.9909058454844868,-0.6824360415520775
2023-01-06 16:00:00,16820.6,-0.0801943673852478,1264.37,0.107679274115003,,0.0,0.9909058454844868,
2023-01-06 17:00:00,16814.9,-0.0332927083023604,1263.68,-0.0553631028646487,,0.0,0.9909058454844868,
2023-01-06 18:00:00,16841.5,0.1575973832887303,1266.69,0.2381932134717642,,0.0,0.9909058454844868,
2023-01-06 19:00:00,16932.6,0.5403287098612959,1272.99,0.4941858170249374,LONG,0.0,0.9909058454844868,
2023-01-06 20:00:00,16888.7,-0.2598522385679779,1265.84,-0.5765092131513333,LONG,0.0,0.9909058454844868,-0.5616697695975688
2023-01-06 21:00:00,16922.9,0.2030955792665047,1266.16,0.0126382306477157,LONG,0.0,0.9909058454844868,-0.5365321015875951
2023-01-06 22:00:00,16948.8,0.1524552384328976,1269.73,0.2819548872180401,LONG,0.0,0.9909058454844868,-0.25608999285147493
2023-01-06 23:00:00,16943.8,-0.0295006136127631,1269.04,-0.0551293965693799,LONG,0.0,0.9909058454844868,-0.3102930894979572
2023-01-07 00:00:00,16970.0,0.154037736294469,1270.67,0.1276545447381993,LONG,0.0,0.9909058454844868,-0.18224809307221082
2023-01-07 01:00:00,16941.1,-0.1697122552283921,1268.64,-0.1597582377800666,LONG,0.0,0.9909058454844868,-0.34171517451039746
2023-01-07 02:00:00,16935.0,-0.0360071069765159,1266.55,-0.1647433472064687,LONG,0.0,0.9909058454844868,-0.5058955687004654
2023-01-07 03:00:00,16944.4,0.056097172112029,1266.57,0.0015790928111785,LONG,0.0,0.9909058454844868,-0.5043244644498444
2023-01-07 04:00:00,16930.0,-0.0843941620485902,1264.4,-0.1713288645712314,,-0.6747892756423788,0.9842193191074441,-0.6747892756423788
2023-01-07 05:00:00,16926.9,-0.0183106910809128,1264.6,0.015026771379523,,0.0,0.9842193191074441,
2023-01-07 06:00:00,16925.1,-0.0100432450315519,1264.86,0.021350793537825,,0.0,0.9842193191074441,
2023-01-07 07:00:00,16939.8,0.086853253451978,1266.54,0.1336126813456184,,0.0,0.9842193191074441,
2023-01-07 08:00:00,16922.2,-0.1038973305469872,1264.7,-0.1460660850341407,,0.0,0.9842193191074441,
2023-01-07 09:00:00,16924.1,0.0118188640889724,1265.12,0.0355824048961245,,0.0,0.9842193191074441,
2023-01-07 10:00:00,16917.1,-0.0407705034270943,1264.21,-0.0719299355001782,,0.0,0.9842193191074441,
2023-01-07 11:00:00,16912.3,-0.0289646040716043,1264.0,-0.015820281601016,,0.0,0.9842193191074441,
2023-01-07 12:00:00,16912.6,0.0017738568970469,1263.6,-0.0316455696202603,,0.0,0.9842193191074441,
2023-01-07 13:00:00,16911.9,-0.0035476718403461,1262.84,-0.0601456157011705,,0.0,0.9842193191074441,
2023-01-07 14:00:00,16931.7,0.1170773242509669,1265.13,0.1821306114045581,,0.0,0.9842193191074441,
2023-01-07 15:00:00,16934.5,0.0159463258484078,1265.06,-0.0055330282263612,,0.0,0.9842193191074441,
2023-01-10 12:00:00,17216.1,-0.1635322976287859,1325.63,-0.2805861467172016,,0.0,0.9842193191074441,
2023-01-10 13:00:00,17238.7,0.130690860933307,1328.47,0.2074344507135745,,0.0,0.9842193191074441,
2023-01-10 14:00:00,17279.4,0.2360966894255409,1332.12,0.2664498938716497,LONG,0.0,0.9842193191074441,
2023-01-10 15:00:00,17317.5,0.2204937671446841,1334.0,0.132859941601674,LONG,0.0,0.9842193191074441,0.14112842686845847
2023-01-10 16:00:00,17294.1,-0.1357000970111332,1330.06,-0.2960997293873393,LONG,0.0,0.9842193191074441,-0.15464072305797869
2023-01-10 17:00:00,17318.5,0.1405095349886047,1331.9,0.1421041947053105,LONG,0.0,0.9842193191074441,-0.016515028676080228
2023-01-10 18:00:00,17427.7,0.6299585416835206,1340.76,0.664459310313753,LONG,0.0,0.9842193191074441,0.6485902170975664
2023-01-10 19:00:00,17424.1,-0.0200830865982694,1338.99,-0.1320146782421896,LONG,0.0,0.9842193191074441,0.5157193045671651
2023-01-10 20:00:00,17466.7,0.2444889549532095,1341.87,0.2150874913180742,LONG,0.0,0.9842193191074441,0.7319160435996758
2023-01-10 21:00:00,17453.6,-0.0744277649914694,1338.72,-0.2310294972499969,LONG,0.0,0.9842193191074441,0.49545086028286767
2023-01-10 22:00:00,17419.9,-0.1925115306385455,1334.25,-0.325710998722548,LONG,0.0,0.9842193191074441,0.15989550490947582
2023-01-10 23:00:00,17428.8,0.0516653463300382,1335.37,0.0846924091617611,LONG,0.0,0.9842193191074441,0.24397201453322526
2023-01-11 00:00:00,17456.7,0.1600798678050207,1337.49,0.1580074585511165,LONG,0.0,0.9842193191074441,0.4031168363210611
2023-01-11 01:00:00,17450.1,-0.0378078330956147,1337.76,0.0209348924843715,LONG,0.0,0.9842193191074441,0.4233852806053584
2023-01-11 02:00:00,17380.0,-0.4022876528635816,1330.01,-0.5785834423472255,LONG,0.0,0.9842193191074441,-0.15839413866617874
2023-01-11 03:00:00,17407.7,0.159378596087461,1330.83,0.0541308613573334,LONG,0.0,0.9842193191074441,-0.09683812269164668
2023-01-11 04:00:00,17401.2,-0.0373397979055245,1330.5,-0.0247965555330077,LONG,0.0,0.9842193191074441,-0.12161066570578409
2023-01-11 05:00:00,17398.7,-0.0149414124232013,1330.83,0.0308173358788844,LONG,0.0,0.9842193191074441,-0.09683812269164668
2023-01-11 06:00:00,17427.1,0.1632305861932088,1333.38,0.2036568044669253,LONG,0.0,0.9842193191074441,0.09458607332674372
2023-01-11 07:00:00,17437.1,0.0573818937172564,1335.32,0.1454949076782183,LONG,0.0,0.9842193191074441,0.24021859892502517
2023-01-11 08:00:00,17440.3,0.0183516754506238,1334.56,-0.0591605197139299,LONG,0.0,0.9842193191074441,0.1831666816803332
2023-01-11 09:00:00,17437.0,-0.0194949657118039,1334.75,0.0134874903527026,LONG,0.0,0.9842193191074441,0.1974296609915105
2023-01-11 10:00:00,17431.7,-0.029821814657426,1335.74,0.0734214390602069,LONG,0.0,0.9842193191074441,0.27174729003393977
2023-01-11 11:00:00,17428.7,-0.0166364533376042,1336.12,0.0262021156336726,LONG,0.0,0.9842193191074441,0.30027324865627725
2023-01-11 12:00:00,17408.7,-0.1141801406882814,1332.36,-0.281411849235098,LONG,0.0,0.9842193191074441,0.018016394919377315
2023-01-11 13:00:00,17404.8,-0.0218282917638366,1333.07,0.0623010868912453,LONG,0.0,0.9842193191074441,0.07131489655586926
2023-01-11 14:00:00,17406.0,0.0074692468126383,1332.49,-0.0435085929471016,LONG,0.0,0.9842193191074441,0.02777527550071452
2023-01-11 15:00:00,17325.3,-0.4636332299207212,1323.25,-0.6934385999144466,,-0.6658559288952866,0.9776658364178343,-0.6658559288952866
2023-01-11 16:00:00,17339.9,0.0848475053679076,1324.99,0.1398189156098303,,0.0,0.9776658364178343,
2023-01-11 17:00:00,17373.3,0.1926193345982261,1327.47,0.1871712239337669,,0.0,0.9776658364178343,
2023-01-11 18:00:00,17476.5,0.5934359423025921,1337.62,0.7638533160574829,LONG,0.0,0.9776658364178343,
2023-01-11 19:00:00,17540.6,0.3673525440021806,1342.79,0.3857568983949114,LONG,0.0,0.9776658364178343,0.3865073787772367
2023-01-11 20:00:00,17542.5,0.0102618481588492,1341.42,-0.1094654066974977,LONG,0.0,0.9776658364178343,0.2840866613836652
2023-01-11 21:00:00,17547.5,0.0290724188252379,1342.75,0.0984024511155957,LONG,0.0,0.9776658364178343,0.3835169928679378
2023-01-11 22:00:00,17548.0,0.0028494087476848,1349.26,0.4840775715690071,LONG,0.0,0.9776658364178343,0.8702022996067718
2023-01-11 23:00:00,17935.7,2.209368589012997,1389.66,3.003394755177371,,3.8904920680013904,1.0157018482352296,3.8904920680013904
2023-01-12 00:00:00,18264.0,1.830995338879109,1415.77,1.8891415740687432,LONG,0.0,1.0157018482352296,
2023-01-12 01:00:00,18214.1,-0.2726690356386254,1401.5,-1.0128263080574018,,-1.0079320793631723,1.0054642634761821,-1.0079320793631723
2023-01-12 02:00:00,18199.5,-0.0801576800390826,1399.72,-0.1220182242423835,,0.0,1.0054642634761821,
2023-01-12 03:00:00,18217.2,0.0967054220972009,1400.79,0.0764438602006069,,0.0,1.0054642634761821,
2023-01-12 04:00:00,18206.4,-0.0587360227478418,1403.4,0.1856082238720828,,0.0,1.0054642634761821,
2023-01-12 05:00:00,18080.6,-0.6904203490000754,1395.24,-0.5821534690503896,SHORT,0.0,1.0054642634761821,
2023-01-12 06:00:00,18142.0,0.3395905003152631,1399.08,0.2737840975875418,SHORT,0.0,1.0054642634761821,-0.2752214672744416
2023-01-12 07:00:00,18129.3,-0.0700033072428658,1398.51,-0.040026589091321,SHORT,0.0,1.0054642634761821,-0.2343682807258953
2023-01-12 08:00:00,18145.1,0.0877038148401353,1400.55,0.1465856274579874,SHORT,0.0,1.0054642634761821,-0.3805796852154429
2023-01-12 09:00:00,18159.6,0.0799113810339981,1400.0,-0.0392702866730894,SHORT,0.0,1.0054642634761821,-0.34115994380894976
2023-01-12 10:00:00,18179.7,0.1106852573845359,1399.91,-0.0057143265308985,SHORT,0.0,1.0054642634761821,-0.3347094406697108
2023-01-12 11:00:00,18194.5,0.0814094842049058,1398.21,-0.113587655379334,SHORT,0.0,1.0054642634761821,-0.2128666035950824
2023-01-12 12:00:00,18263.3,0.3786879479400135,1399.76,0.1244617387447968,SHORT,0.0,1.0054642634761821,-0.32395860210429617
2023-01-12 13:00:00,18277.6,0.0782991025718203,1405.1,0.381493970394919,,-0.7066884550328187,0.9983587636067152,-0.7066884550328187
2023-01-12 14:00:00,17989.7,-1.5756905956438725,1381.06,-1.7109102554978268,SHORT,0.0,0.9983587636067152,
2023-01-12 15:00:00,18077.7,0.4891688021478957,1385.58,0.3156629646254688,SHORT,0.0,0.9983587636067152,-0.327284839181497
2023-01-12 16:00:00,18128.3,0.2804575828649861,1386.71,0.0815542949523022,SHORT,0.0,0.9983587636067152,-0.40910604897687947
2023-01-12 17:00:00,18840.0,3.925332627258878,1428.71,3.0280085381331494,,-3.450248359955403,0.9639129067389035,-3.450248359955403
2023-01-12 18:00:00,18790.0,-0.2653927813163482,1421.34,-0.531166677164042,SHORT,0.0,0.9639129067389035,
2023-01-12 19:00:00,18877.2,0.463541971570147,1425.81,0.3137861891863395,SHORT,0.0,0.9639129067389035,-0.3144919582928805
2023-01-12 20:00:00,19042.2,0.873535939991426,1433.56,0.5428455204724305,,-0.8597520649527931,0.9556256456188693,-0.8597520649527931
2023-01-12 21:00:00,18823.3,-1.1495520475575376,1425.65,-0.5378969693586964,SHORT,0.0,0.9556256456188693,
2023-01-12 22:00:00,18907.4,0.4462530679898424,1422.49,-0.2237528758206648,SHORT,0.0,0.9556256456188693,0.22165328095956802
2023-01-12 23:00:00,18838.0,-0.3670520536932706,1415.77,-0.4724110538562681,SHORT,0.0,0.9556256456188693,0.693017220215348
2023-01-13 00:00:00,18769.5,-0.3641556207897747,1405.98,-0.6907950500084741,,1.3797215305299388,0.9688106184027386,1.3797215305299388
2023-01-13 01:00:00,18808.0,0.2051200085244678,1407.27,0.09531057734026,LONG,0.0,0.9688106184027386,
2023-01-13 02:00:00,18833.9,0.1382397822191738,1408.84,0.1115635237019148,LONG,0.0,0.9688106184027386,0.1115635237019148
2023-01-13 03:00:00,18871.6,0.2001709683071328,1414.79,0.4180566399318526,LONG,0.0,0.9688106184027386,0.5343679606614211
2023-01-13 04:00:00,18814.7,-0.3009829637283696,1410.54,-0.3025119803225833,LONG,0.0,0.9688106184027386,0.2323647914046332
2023-01-13 05:00:00,18780.2,-0.1833672607057247,1406.63,-0.2771988032951816,LONG,0.0,0.9688106184027386,-0.04547812431160138
2023-01-13 06:00:00,18844.0,0.3397194918051952,1411.02,0.3120934431940078,LONG,0.0,0.9688106184027386,0.2664733846383423
2023-01-13 07:00:00,18817.7,-0.140096900356068,1407.85,-0.2239530549039398,LONG,0.0,0.9688106184027386,0.041214550157391776
2023-01-13 08:00:00,18834.8,0.0908718918890116,1408.58,0.0518521149270176,LONG,0.0,0.9688106184027386,0.09308803570032372
2023-01-13 09:00:00,18901.2,0.3525389173232604,1409.96,0.0979710062616329,LONG,0.0,0.9688106184027386,0.19115024124724142
2023-01-13 10:00:00,19036.1,0.7137112987535067,1416.66,0.4751907855542033,LONG,0.0,0.9688106184027386,0.6672493551344163
2023-01-13 11:00:00,18911.7,-0.6534952012229281,1409.61,-0.4744656965537712,LONG,0.0,0.9688106184027386,0.1662793920143198
2023-01-13 12:00:00,18855.0,-0.2998144006091505,1406.77,-0.2000581729439011,LONG,0.0,0.9688106184027386,-0.035529784618445644
2023-01-13 13:00:00,18845.8,-0.0493235252000746,1404.81,-0.140036110834674,LONG,0.0,0.9688106184027386,-0.17480654032275514
2023-01-13 14:00:00,18990.1,0.7656878455677089,1409.5,0.3331387651087018,LONG,0.0,0.9688106184027386,0.15846283939826886
2023-01-13 15:00:00,19252.5,1.382306477093207,1421.53,0.8613655553111539,,1.013309457318069,0.9786276680225153,1.013309457318069
2023-01-13 16:00:00,19126.6,-0.6544570603450963,1411.43,-0.7237712067073659,SHORT,0.0,0.9786276680225153,
2023-01-13 17:00:00,19248.4,0.6368094695345902,1417.09,0.3953213225552725,SHORT,0.0,0.9786276680225153,-0.40101173986664973
2023-01-13 18:00:00,19282.7,0.1781966293302262,1416.35,-0.0458715596330339,SHORT,0.0,0.9786276680225153,-0.3485826431349656
2023-01-13 19:00:00,19354.2,0.3713192204370893,1420.09,0.2690146016324417,,-0.6135621320221232,0.972623179238038,-0.6135621320221232
2023-01-13 20:00:00,19464.1,0.5683550255501418,1426.57,0.4563091071692652,LONG,0.0,0.972623179238038,
2023-01-13 21:00:00,19808.8,1.7714755445951462,1454.93,1.972974109533361,,1.9879851672192834,0.9919587837742267,1.9879851672192834
2023-01-13 22:00:00,19842.0,0.1670966080902954,1453.52,-0.1017182130584204,,0.0,0.9919587837742267,
2023-01-13 23:00:00,19924.2,0.413766688001785,1450.99,-0.1802409174400211,LONG,0.0,0.9919587837742267,
2023-01-14 00:00:00,20901.9,4.906571372645474,1541.11,6.210199862164019,,6.21093184653236,1.0535686677801352,6.21093184653236
2023-01-14 01:00:00,20934.3,0.1554890009472868,1552.64,0.7481620390497888,,0.0,1.0535686677801352,
2023-01-14 02:00:00,20959.8,0.1218096616557515,1558.9,0.4031842539159103,,0.0,1.0535686677801352,
2023-01-14 03:00:00,20996.3,0.1741428830427771,1556.84,-0.13150382644062,,0.0,1.0535686677801352,
2023-01-14 04:00:00,20920.2,-0.3619702612853754,1553.48,-0.2100529950216786,SHORT,0.0,1.0535686677801352,
2023-01-14 05:00:00,20864.2,-0.2681605904312966,1547.22,-0.406171750786914,SHORT,0.0,1.0535686677801352,0.4029662435306532
2023-01-14 06:00:00,20974.7,0.5291334959715949,1556.91,0.6269349344949972,SHORT,0.0,1.0535686677801352,-0.22079460308469137
2023-01-14 07:00:00,20913.1,-0.29368715643133,1554.28,-0.1682831267261942,SHORT,0.0,1.0535686677801352,-0.051497283518291484
2023-01-14 08:00:00,21016.2,0.4934729594032455,1562.74,0.5443034717039424,SHORT,0.0,1.0535686677801352,-0.5960810567242572
2023-01-14 09:00:00,20542.4,-2.2544513280231406,1523.6,-2.5039514183512255,,1.9234235394083032,1.073833255540049,1.9234235394083032
2023-01-14 10:00:00,20513.8,-0.1392242386478804,1522.86,-0.0485691782620116,,0.0,1.073833255540049,
2023-01-14 11:00:00,20733.4,1.070498883678315,1530.16,0.4707844437586637,LONG,0.0,1.073833255540049,
2023-01-14 12:00:00,20920.9,0.904824605827351,1538.81,0.5777891069759484,LONG,0.0,1.073833255540049,0.5653003607465796
2023-01-14 13:00:00,20945.9,0.1194977271532295,1533.82,-0.3236288016636351,LONG,0.0,1.073833255540049,0.23919067287080137
2023-01-14 14:00:00,20841.9,-0.496517218166801,1522.63,-0.741846532943063,LONG,0.0,1.073833255540049,-0.4921054007424043
2023-01-14 15:00:00,20796.9,-0.2159112173074431,1525.74,0.171357664808644,LONG,0.0,1.073833255540049,-0.28885868144508237
2023-01-17 12:00:00,21254.1,0.1673060428114955,1569.94,0.0586353265095456,,2.599728133005697,1.1017500007858947,2.599728133005697
2023-01-17 13:00:00,21231.9,-0.1039804272136941,1570.1,0.0108285082774292,,0.0,1.1017500007858947,
2023-01-17 14:00:00,21283.4,0.2420874152223128,1580.66,0.6719274445739587,LONG,0.0,1.1017500007858947,
2023-01-17 15:00:00,21175.6,-0.5064980219325996,1571.49,-0.5801374109549221,LONG,0.0,1.1017500007858947,-0.5801374109549221
2023-01-17 16:00:00,21160.1,-0.0736693474123744,1574.16,0.1801022064111392,LONG,0.0,1.1017500007858947,-0.41122062935735704
2023-01-17 17:00:00,21221.1,0.2887523629489534,1579.29,0.3258880926970499,LONG,0.0,1.1017500007858947,-0.08667265572609657
2023-01-17 18:00:00,21361.9,0.6630162290539683,1595.84,1.048579099336403,,0.9603583313299404,1.1123307487088698,0.9603583313299404
2023-01-17 19:00:00,21337.2,-0.1156264189983134,1588.71,-0.4467866452777146,,0.0,1.1123307487088698,
2023-01-17 20:00:00,21393.6,0.2638571890539068,1586.66,-0.1302927495546717,LONG,0.0,1.1123307487088698,
2023-01-17 21:00:00,21307.8,-0.4010545209782331,1580.76,-0.3831514204330573,LONG,0.0,1.1123307487088698,-0.3718503018920305
2023-01-17 22:00:00,21229.9,-0.3651262219760897,1573.94,-0.4119080008858231,,-0.8016840406892483,1.1034133706167917,-0.8016840406892483
